Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666095629,2022-10-18T12:20:29Z,LOT3965,"51.300156,22.559237",7425,291,56
1666095632,2022-10-18T12:20:32Z,LOT3965,"51.302383,22.56546",7350,288,62
1666095635,2022-10-18T12:20:35Z,LOT3965,"51.303825,22.570267",7300,287,65
1666095638,2022-10-18T12:20:38Z,LOT3965,"51.305374,22.576385",7250,285,68
1666095641,2022-10-18T12:20:41Z,LOT3965,"51.306664,22.582855",7175,282,72
1666095644,2022-10-18T12:20:44Z,LOT3965,"51.307755,22.588707",7150,279,74
1666095647,2022-10-18T12:20:47Z,LOT3965,"51.308758,22.59491",7075,276,76
1666095650,2022-10-18T12:20:50Z,LOT3965,"51.309364,22.599335",7025,277,77
1666095653,2022-10-18T12:20:53Z,LOT3965,"51.310364,22.606598",6975,277,77
1666095656,2022-10-18T12:20:56Z,LOT3965,"51.31118,22.612686",6925,278,78
1666095659,2022-10-18T12:20:59Z,LOT3965,"51.312019,22.618942",6850,277,78
1666095662,2022-10-18T12:21:02Z,LOT3965,"51.312698,22.624636",6800,276,78
1666095665,2022-10-18T12:21:05Z,LOT3965,"51.313507,22.631378",6725,276,79
1666095668,2022-10-18T12:21:08Z,LOT3965,"51.314159,22.637177",6675,276,79
1666095680,2022-10-18T12:21:20Z,LOT3965,"51.316582,22.661133",6425,276,81
1666095692,2022-10-18T12:21:32Z,LOT3965,"51.318676,22.685623",6175,278,82
1666095705,2022-10-18T12:21:45Z,LOT3965,"51.320629,22.7108",5950,276,83
1666095716,2022-10-18T12:21:56Z,LOT3965,"51.322495,22.734869",5700,278,82
1666095728,2022-10-18T12:22:08Z,LOT3965,"51.324463,22.759441",5450,278,82
1666095741,2022-10-18T12:22:21Z,LOT3965,"51.326523,22.783789",5200,273,82
1666095753,2022-10-18T12:22:33Z,LOT3965,"51.328312,22.808304",4950,266,83
1666095759,2022-10-18T12:22:39Z,LOT3965,"51.329178,22.820087",4850,263,83
1666095765,2022-10-18T12:22:45Z,LOT3965,"51.330128,22.831497",4775,261,82
1666095771,2022-10-18T12:22:51Z,LOT3965,"51.331104,22.84256",4700,260,81
1666095777,2022-10-18T12:22:57Z,LOT3965,"51.332222,22.854691",4600,256,81
1666095783,2022-10-18T12:23:03Z,LOT3965,"51.333153,22.865219",4525,252,82
1666095789,2022-10-18T12:23:09Z,LOT3965,"51.334038,22.876053",4425,246,82
1666095795,2022-10-18T12:23:15Z,LOT3965,"51.334782,22.8862",4350,240,84
1666095798,2022-10-18T12:23:18Z,LOT3965,"51.334923,22.892532",4275,238,88
1666095800,2022-10-18T12:23:20Z,LOT3965,"51.334873,22.895279",4250,236,91
1666095802,2022-10-18T12:23:22Z,LOT3965,"51.334671,22.898478",4200,235,95
1666095806,2022-10-18T12:23:26Z,LOT3965,"51.333664,22.905807",4100,232,106
1666095809,2022-10-18T12:23:29Z,LOT3965,"51.332611,22.91065",4025,230,110
1666095812,2022-10-18T12:23:32Z,LOT3965,"51.33115,22.915497",3950,229,116
1666095815,2022-10-18T12:23:35Z,LOT3965,"51.329544,22.919708",3875,227,123
1666095818,2022-10-18T12:23:38Z,LOT3965,"51.328125,22.922825",3800,226,126
1666095820,2022-10-18T12:23:40Z,LOT3965,"51.326065,22.92676",3750,225,129
1666095824,2022-10-18T12:23:44Z,LOT3965,"51.32375,22.930679",3675,223,134
1666095827,2022-10-18T12:23:47Z,LOT3965,"51.321468,22.934036",3600,222,137
1666095830,2022-10-18T12:23:50Z,LOT3965,"51.319096,22.937164",3525,222,140
1666095833,2022-10-18T12:23:53Z,LOT3965,"51.316498,22.940195",3425,220,144
1666095836,2022-10-18T12:23:56Z,LOT3965,"51.313694,22.943268",3375,218,146
1666095839,2022-10-18T12:23:59Z,LOT3965,"51.311234,22.945688",3300,218,148
1666095842,2022-10-18T12:24:02Z,LOT3965,"51.30904,22.947617",3250,215,150
1666095845,2022-10-18T12:24:05Z,LOT3965,"51.306244,22.949524",3200,208,160
1666095848,2022-10-18T12:24:08Z,LOT3965,"51.303452,22.950811",3150,204,165
1666095851,2022-10-18T12:24:11Z,LOT3965,"51.300194,22.951508",3100,198,174
1666095854,2022-10-18T12:24:14Z,LOT3965,"51.297447,22.951508",3050,196,180
1666095857,2022-10-18T12:24:17Z,LOT3965,"51.294842,22.950897",3000,192,185
1666095860,2022-10-18T12:24:20Z,LOT3965,"51.292236,22.949697",2975,190,190
1666095864,2022-10-18T12:24:24Z,LOT3965,"51.289532,22.947693",2925,185,206
1666095867,2022-10-18T12:24:27Z,LOT3965,"51.287483,22.945709",2900,185,211
1666095870,2022-10-18T12:24:30Z,LOT3965,"51.28537,22.943314",2875,184,216
1666095873,2022-10-18T12:24:33Z,LOT3965,"51.283447,22.940641",2825,184,221
1666095876,2022-10-18T12:24:36Z,LOT3965,"51.281616,22.937597",2800,183,226
1666095879,2022-10-18T12:24:39Z,LOT3965,"51.280014,22.934553",2750,181,229
1666095882,2022-10-18T12:24:42Z,LOT3965,"51.278549,22.931511",2725,181,233
1666095885,2022-10-18T12:24:45Z,LOT3965,"51.277058,22.927933",2675,182,237
